id	GSM3483776	GSM3483777	GSM3483778	GSM3483779	GSM3483780	GSM3483766	GSM3483767	GSM3483768	GSM3483769	GSM3483770	GSM3483771	GSM3483772	GSM3483773	GSM3483774	GSM3483775
ZNF600	4.451324477	5.214689747	6.287999833	13.3935483	7.649440175	5.771279195	5.876083015	3.87983313	4.726992632	8.409287659	3.976249076	7.011694499	3.287817211	5.151710156	4.730884137
GLUL	204.5468709	230.6144244	159.8829272	64.36665053	198.1726712	71.1908348	53.12710214	48.45374755	77.3824575	76.45953667	59.5658762	52.69434399	77.53633432	110.6701346	150.7219875
C19orf38	46.87223449	21.08937755	26.2462604	17.12958733	22.18824623	71.29185498	65.43264485	65.24898265	92.01395196	63.51242009	47.54888923	96.00012019	23.80083338	70.42584637	47.90633518
C19orf33	0.905252783	3.944875033	1.612996568	1.947697167	0.959313909	10.78811889	5.052126485	4.317440258	19.40107658	16.44657183	5.450471493	5.812549574	20.55610105	10.59218694	4.942166281
PFN4	0.440767808	0.276589534	1.199471794	0.262615636	0.186836074	0.300156447	0	0.120123586	0.472319454	0.405215999	0.474302595	0	0.126426578	0.322333656	0.251096558
PFN1	325.8389888	269.0493716	240.8705627	231.1715442	206.731906	471.7310074	594.6336481	480.6210565	479.4769498	440.9831498	315.2318232	566.1010144	412.6471897	421.5489612	362.2735707
PFN2	0.27608298	0.472491584	0.634223656	0.747700491	0.797919496	1.025500806	0.71526122	1.556133204	0.768430988	0.873517275	1.54331484	0.11900676	1.637784912	0.403799164	0.697031587
TMEM161B	2.191954201	4.341516229	5.052542396	7.01154746	6.855509601	8.064482567	8.312782219	8.874777579	7.483099135	5.955021412	8.334555379	9.117188094	5.91862905	6.468650111	5.166132467
TMEM161A	2.354917213	2.40357232	1.930268537	1.718647652	1.473277325	5.60316429	4.871607981	4.291498396	5.298894931	5.906163889	2.529723979	5.549402006	3.458716757	3.485801235	2.363873963
C19orf44	0.44218353	0.616617607	0.409294023	0.564555306	0.914867072	0.430172188	0.360041239	0.416044412	0.225636437	0.276542537	0.25895294	0.149761165	0.679460643	0.369564541	0.659746124
C19orf47	0.133667924	0.179740645	0	0.151697566	0.080943136	0	0.040813906	0	0.029231903	0	0.02935464	0	0	0.027928972	0.013597844
C19orf54	3.420201476	2.221239324	4.342773306	3.834577352	3.478306427	1.878312341	2.338485629	2.349083456	4.855743876	2.209726458	2.416865336	2.256024369	1.384511508	4.477945106	3.122971586
C19orf53	4.519709698	6.966098235	5.625753325	4.803137091	5.041709386	5.399747998	11.807004	17.55809824	11.59222982	10.72634066	5.363347714	16.26097115	5.401667098	10.20573151	6.71929255
C19orf57	0.242422295	0.278894446	0.070683159	0.3129503	0.128449801	0.313663487	0.37997321	0.198203917	0.12988785	0.429818399	0.14906653	0.114946894	0.417207709	0.106370107	0.10357733
KRT23	28.87013957	27.34252425	11.34827621	2.548330917	19.20638785	3.800961138	1.645495161	0.196701337	3.290100033	5.518948549	1.528676749	0.190125806	6.049655543	14.99004781	10.02794164
KRT20	0	0.158222398	0	0	0	0	0	0	0	0	0	0	0	0	0
INSRR	0	0.019086359	0.017736609	0.054366225	0.019339237	0	0	0.037301658	0.041905174	0	0	0.064898462	0	0.013345789	0
MPPED1	0.063968501	0	0	0	0	0.032671212	0	0	0.01224064	0	0	0	0	0	0
MPPED2	0.011356614	0.047509828	0.033112521	0.101496442	0.024069647	0.108271634	0	0.154752357	0.078232874	0.096948452	0.008729039	0.040386367	0.081436176	0.124576433	0.145566773
KRT36	0.099828591	0	0	0.049566061	0	0	0	0.068016357	0	0	0.115096945	0.325426059	0	0	0.177719816
CA12	0.038188224	0.133132115	0.024743455	0.012640599	0.026979201	0	0	0	0	0	0	0	0	0.027927062	0
CA11	1.525332761	2.252171932	2.354515648	2.13838737	2.1869275	1.680297486	2.748791956	1.772850454	2.09465955	2.327348674	1.551728695	1.64858774	1.769362813	1.312325169	1.980698051
KRT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046066359
C19orf18	0.915640929	1.276846109	0.593275042	1.212337102	1.401576843	0.207846038	0.217451136	0.623854951	0.155743745	0.734892903	0.781988353	0	1.969767543	0.446405693	0.50713272
KRT10	0.477608103	1.089845326	1.476961537	1.853988	1.380356068	2.424547296	4.485436805	3.668251591	2.957787286	0.940895997	4.071518648	2.264625371	3.611648822	1.809879424	5.596267681
C19orf12	8.325839998	8.418031768	8.546117049	8.697470478	7.979269141	5.363301206	9.088834829	7.158633091	5.445311594	7.160975926	5.60122059	7.119953378	8.601708953	6.063372974	6.98886975
KRT19	0	0	0	0	0	0	0	0	0	0.104674191	0	0	0	0	0
KRT18	0.231423645	0.393310661	0.618532556	0.402165897	0.398521694	1.733557381	1.731229993	1.221990586	0.863535666	1.386721607	0.956101048	1.748850193	2.592962764	0.401945462	0.885782511
KRT17	0	0	0	0	0	0	0	0.040527318	0	0	0	0.158648748	0	0	0
KRT14	0	0	0	0	0	0	0	0	0	0	0	0.24188737	0	0	0
CA13	0.959865989	0.968663779	1.096560734	1.555171034	1.695314303	1.47932387	0.695859371	0.745774505	1.301832327	1.02841257	0.931935468	0.728606939	1.09886835	0.800469687	1.331066122
KRT6A	0	0	0	0	0	0.129903774	0	0	0.04866992	0	0	0	0	0	0
KRT71	0.041099409	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT79	0.036620834	0	0	0	0	0	0.104362859	0	0	0	0	0	0	0	0
TSC2	6.185140636	5.104603168	4.632977484	4.356855763	4.146835513	3.717792254	4.284981785	3.548401516	3.986320911	4.229805889	3.729625434	3.098048963	3.751595661	3.73233008	4.85366345
TSC1	8.483898777	7.772165893	7.058034741	7.573834954	6.838200303	2.712213651	1.891701335	2.684762143	2.59505803	3.059959671	4.333770565	2.410749855	2.954589137	3.24525525	5.178866501
KRT77	0	0	0	0	0	0	0	0	0.036059091	0	0	0	0.033782001	0.017225928	0.016773657
KRT74	0.218082707	0.065167012	0.12111706	0.216561221	0.231106469	0.127295264	0	0	0	0	0.167625013	0	0	0	0.066555714
KRT73	8.775467679	4.258561023	3.548017407	10.07366646	9.48552375	0.095615447	3.901329213	1.363212458	1.316510334	0.87591616	1.53788094	3.682461576	2.089184907	0.898450372	3.174496751
KRT72	8.557034311	4.565139785	3.948281209	10.72895822	8.747467213	0.588607628	2.001378264	0.412234701	1.257012539	1.106805657	0.830454205	2.228496883	2.076354057	1.390613834	3.908433326
COBLL1	0.205927705	0.493088711	0.705761758	0.538134265	0.648933957	0.822950766	0.729710721	1.03382646	1.003793733	0.693928101	1.403714161	0.722683929	1.993503827	1.343465963	0.586564365
ACBD7	0.186428894	0.454951008	0.181190475	0.308547076	0.131708207	0	0	0	0	0.326460496	0	0	0.579300423	0	0.177007987
BTNL8	3.795725225	4.962258706	2.559292373	0.541828795	3.393902993	1.163175073	0.033803566	0.177797601	0.490271308	1.869410637	0.273516568	0	2.551729106	1.040930706	2.365068494
ACBD6	6.381979897	7.41342426	5.889510524	8.318678902	6.802504465	2.51479318	2.578034906	2.119241025	2.143653425	2.514521552	4.143382776	1.711349921	3.963251078	1.948419416	5.71826282
ACBD5	0.276863897	0.222739684	0.24838557	0.190337757	0.180552637	0	0	0.101573272	0.04890375	0.321661803	0.049109083	0.037868572	0.045815534	0.015574667	0.045497249
ACBD4	3.599354747	3.094052409	2.635643227	3.280469899	2.246782956	4.919004545	4.039776807	4.955097916	4.71747639	5.649966899	2.671828054	4.80731289	3.80083294	4.110573608	3.63398429
BTNL3	5.188631932	3.471425359	0.259557831	0.454626413	0.121290304	0	0	0.077981869	0.029201952	0	0	0	1.641472952	0.418505337	0
BTNL2	0	0	0.061631093	0	0	0	0	0	0	0	0	0	0	0.046373888	0.045156329
MRGBP	5.891358634	5.391357582	5.270355954	4.686853386	4.824280759	7.020876225	7.416874344	8.643714854	7.378926953	5.649169382	6.226381911	8.273200384	5.712790201	6.43804974	6.531219198
ACBD3	12.12409589	13.76856205	12.5925861	12.09118208	14.77811727	8.965030464	10.86222516	9.554558843	8.762217969	10.18259301	12.9385415	11.5962076	13.78721059	14.44112435	14.09902258
SCYL3	4.490183568	3.93228903	3.443891369	3.747051637	4.758334506	3.444573227	1.850056451	2.331336494	2.101454448	2.779835073	2.526096183	3.070149202	3.724137967	3.263891689	3.447862538
CA5B	7.025466386	10.43300915	6.976726482	9.124722075	6.785044124	4.427096208	4.117917091	4.831336785	4.332034206	4.355134365	5.542755472	3.950287619	4.591243518	3.563648263	7.391433879
CA5A	0	0.023921257	0	0	0.012119097	0	0	0	0	0.037548973	0	0	0.065605143	0.016726503	0
KYNU	0.766935987	1.205930366	1.285148351	1.370853622	2.113115995	4.491541066	4.096174007	2.230694989	7.817561711	2.215952634	4.455734089	4.49546852	1.740893985	2.038438041	1.22032927
SCYL2	12.85418212	15.17460172	14.24661073	14.02488959	17.97342551	32.04818647	29.47769466	26.36713512	27.27815992	32.61178235	24.06425166	30.45255284	22.93220289	29.96619795	18.64364249
SCYL1	28.71837993	23.16892728	19.75562938	15.04698055	18.73003279	24.7679959	32.83603569	25.43231199	30.88396283	34.63351698	19.65088153	24.26286794	23.61773671	30.97004652	23.8252048
TSFM	5.144931336	5.506759944	4.444769059	5.318178835	4.017398294	4.056826832	5.616199197	6.170330074	4.444661711	3.773683909	5.457742886	5.938303655	4.444462211	4.774621976	5.741946879
JAGN1	14.32156325	11.20645746	11.73475381	12.7683398	10.91181418	32.17704072	34.25984778	33.51104064	35.32632795	25.39921313	23.86403648	37.48520827	25.78676282	25.99229105	21.32727595
HSH2D	109.2261543	45.75725331	43.58642279	28.9727339	58.00517807	24.2714382	27.83284955	35.72570184	25.89675185	37.63490012	14.36092383	28.87000502	35.81257931	71.92347167	37.69019924
KRT81	0.193032994	0.151414488	0.093804504	0	0.153420602	0.032863163	0.618873374	0.065759724	0.664878041	0.095069561	0.11127828	1.058297996	0.484471367	0.105873823	0.240552845
KRT80	0.021400037	0.179051983	0	0	0.090712135	0	0.091479444	0	0.016379946	0	0	0	0	0.046949564	0.030477927
TUFT1	0.096018732	0.200844798	0.116650908	0.119186055	0.127191138	0.081734195	0.051306805	0.049065436	0.128615096	0.220684938	0.036901462	0.099592977	0.172133144	0.228210234	0.051281195
KRT86	0	0	0	0	0	0	0	0	0	0	0.029888026	0	0	0	0
GMDS	0.346060079	0.520276223	0.504504334	0.429557175	0.41256739	0.736443326	0.29278098	0.412617819	0.761530464	0.127827033	0.731478882	1.025548495	0.682421531	0.442879254	0.554466005
TSHR	0.009394506	0.03930145	0.027391597	0.04664482	0.00995554	0.076770259	0.066931675	0.032003862	0.086288542	0.234426245	0.057767229	0.089089933	0	0.041221234	0.013379653
TSKS	0.350402112	0.44791078	0.151358334	1.121196326	0.453845218	0.371184685	0.998583638	0.636639933	0.357604835	0.434632109	0.149627633	0.761505143	0.027918542	0.370137719	0.055449177
GMFB	1.390626309	2.187716963	3.111975599	4.061542356	3.702759811	23.8977283	27.60805051	22.27766241	22.06635291	8.13425954	15.76370131	28.51537204	14.81543016	21.87757752	12.47400795
GMFG	196.9263006	152.8348372	112.9412521	75.19337803	125.3973507	129.3388229	130.5086264	143.6220166	120.6514913	184.5789567	85.91034257	140.7505428	104.6547337	111.0703802	128.708388
CTAGE1	0	0	0	0	0	0	0	0	0	0	0	0	0.015470043	0	0
CTAGE4	0.107909769	0.11285879	0.209755279	0.392908711	0.152472097	0	0	0.147044637	0	0.37792722	0.055295158	0	0.257933668	0.078914453	0.10245671
TMEM126A	7.286150614	7.921114056	8.57224391	10.37696883	5.994147655	18.41074944	27.38966143	26.84632247	18.19844008	22.53804589	15.91680515	19.94464745	12.64942837	14.09212204	10.71828025
CTAGE9	0	0.041713589	0	0.039606129	0	0	0	0.054348975	0	0	0.030656356	0	0	0.233339737	0
CTAGE8	0.395669155	0.225717579	0.174796066	0.428627685	0.038118024	0	0.025626969	0.049014879	0	0	0	0.085277448	0.309520402	0.026304818	0.10245671
TMEM126B	6.896994555	7.173010685	7.489606281	8.685446942	8.288840124	13.46052578	17.92576804	19.19033948	13.3304011	17.15478289	11.72788327	19.00049318	9.532229107	11.49642476	10.59095348
CTAGE6	0.464023042	0.261317719	0.867278028	0.283560442	0.756514164	0.315992922	0	0.535028977	0.382491828	0.445346944	0.438968922	0.16924696	0.383933474	0.261030936	0.533772744
RHOT2	15.74292443	14.62086273	11.10384072	15.68669079	10.92503539	12.11745614	11.79296268	12.17264719	12.22892422	17.09600235	10.70374896	10.50384449	11.79212511	10.5391518	13.70888202
RHOT1	0.765401573	0.543739151	0.547394246	0.516268282	0.826414852	0.324537755	0.380691293	0.373900035	0.210022107	0.73970195	0.466208694	0.778914105	0.517788034	0.46468852	0.586177629
TSLP	0.021739879	0	0.021129015	0.021588207	0.023038171	0	0	0.029624126	0.066560265	0	0	0	0	0.095390287	0.015480965
PGA3	0.018473936	0.038642396	0.017954841	0.018345049	0	0.125804806	0.197427853	0.025173746	0.056561035	0	0.028399259	0	0	0.054039983	0.13155287
PGA5	0.063913602	0	0	0.03173385	0.067730482	0	0.364284774	0	0.122301345	0.04197029	0.122814855	0.056822357	0	0.07011006	0.295833637
PGA4	0.018082782	0	0	0	0	0	0.025766355	0	0.027681726	0	0.013898977	0	0	0	0.03863024
ZNF497	0.071662942	0.074949589	0.116082171	0.118604958	0.329084632	0.162671392	0.357396595	0.22785567	0.383964083	0.486277024	0.312133149	0	0.205552682	0.192159494	0.187114294
ZNF496	3.871758672	2.486915749	3.453682123	4.424092187	3.522190872	1.781819417	1.675226541	4.450789308	2.807890685	2.403162788	3.499121276	1.456510636	3.594063559	4.628528877	3.12846616
ANXA8L1	0.032549007	0.034041789	0.031634421	0.032321924	0.034492814	0	0.069569157	0	0	0	0.025018159	0	0	0	0
ZNF493	1.817972649	2.760863744	1.984725628	2.456512377	1.829773941	5.828270536	5.316926553	4.383321859	5.292808267	4.07204447	3.573130301	4.610176116	4.315685234	4.777643593	2.494575111
ZNF492	0.043858733	0.114675519	0.106565894	0.108881866	0.162672822	0.418140203	0.359345046	0.52294084	0.335702065	0.230406512	0.623656435	0.337935744	0.204426863	0.160369536	0.296702081
ZNF491	0.675456314	1.541311596	1.193594246	1.737836454	1.691877059	0.794503818	0.262490488	0.606639956	0.446504784	0.604845592	0.896759071	0.582316718	0.74855209	0.628678202	0.787078392
ZNF490	9.704379733	9.318498668	9.578781805	9.730600423	9.341727759	2.885600751	2.345078604	3.131952155	3.243369031	2.459598884	4.75461949	1.962109141	3.906712298	3.20947641	5.11887963
MED19	4.661947335	4.253319284	6.169807574	3.742937403	5.465925673	5.842832275	2.791414562	5.271358294	4.061825084	3.484752732	3.46895366	4.703208016	4.409909932	3.554359659	4.414590517
MED16	14.44198379	11.69144351	9.578890671	9.96222651	10.04719616	15.10502126	17.2639824	15.00753862	19.08736982	24.62853317	13.74434361	13.08140302	19.63702413	19.31693227	13.47143142
MED15	22.65786166	19.5863996	17.28555502	19.20278746	18.48607335	6.636287167	7.77407726	7.941912865	9.073154081	8.944951498	8.8905382	7.036425241	9.021402856	7.960019384	13.04191744
MED18	16.13747221	10.51232018	9.41041764	7.371447918	8.941480337	22.13575743	10.87309534	10.96355295	18.59841818	36.93822087	10.02932016	20.76900786	14.11769721	22.96203429	16.21941984
MED17	2.835859214	3.470008029	3.486071287	3.80114394	3.664461698	3.205909384	2.866925008	3.112075946	2.754020114	2.877992002	3.372977998	3.624045115	3.182935632	3.303429003	3.124904974
MED12	29.75123938	30.01426689	25.07695697	21.52592286	23.26399753	10.48439798	11.5584431	9.67822384	12.44644231	11.04863229	14.38747985	8.9393851	16.09269869	14.82562907	18.51641815
MECP2	12.20015343	11.60404988	10.73417256	10.67049398	10.40422405	3.327392574	3.632828716	3.408511653	3.278263371	3.844322968	5.984088591	4.536290354	5.742682608	4.336814535	6.742283
MED11	10.14726875	8.635136473	5.819277027	5.006944022	5.410023837	9.957471651	7.184573771	7.643666277	5.596019332	7.284246511	5.0381863	9.18952554	6.914857624	4.931770409	8.976234422
MED14	11.48201967	15.00320625	12.08699592	13.24957895	13.31195417	8.219561719	6.202289224	9.248421362	7.438150942	6.564988376	11.34486448	7.919621947	8.434024933	7.762285817	8.5951163
MED13	21.53770156	22.90179665	20.98961422	21.67912069	29.00264171	24.71813553	21.83199461	20.76317751	20.67268784	18.15037434	28.76300837	21.85305749	22.83732533	25.65300933	19.16470658
MECOM	0.0613579	0.021390644	0.05963382	0.010154971	0.043348104	0.285522872	0	0.083610133	0	0.026861355	0.110043621	0.175772906	0	0.044871054	0.036410794
MED10	13.71594396	17.50399805	15.64052886	18.53731139	13.64300863	12.30769157	19.05010754	17.44194466	12.01442872	12.38852463	15.94694705	12.47296082	19.13829404	11.76860753	16.71341427
TSPO	42.48238282	24.69117617	24.12651837	24.26965562	21.28929646	200.5050014	199.4691978	138.6637325	200.5850989	200.4887018	86.25573383	239.7341898	92.44519952	135.7326423	71.25550807
ZNF488	0	0	0.051758835	0	0	0	0	0	0	0	0.0204668	0	0	0	0
ZNF487	0.112246979	0.293487286	0.236368121	0.222927743	0.118950298	0.356713256	0.23991293	0.305909582	0.085915711	0.540536179	0.043138224	0.321555619	0.174395505	0.218896682	0.146540274
ZNF486	0.240317243	0.388432708	0.276030925	0.108473016	0.486185963	0.431447595	0.108955216	0.625172645	0.167220754	0.616892348	0.251884303	0.220128292	0.360320199	0.351488172	0.31114523
ZNF485	2.524347298	3.289996154	2.981844417	4.280733478	3.703984243	1.613256375	1.023753056	1.402394003	0.951225878	0.867088338	2.358198919	3.245559355	2.924109098	1.562047455	2.461311939
ZNF484	0.71590052	1.255940169	0.830452598	1.972190659	1.297053012	0.471791428	0.065812549	0.204546835	0.530286009	0.348792791	0.887520892	0.041062646	0.413999215	0.726198296	0.559127438
ZNF483	3.406924684	6.091332551	5.770938735	9.408395111	5.982922195	4.573844403	6.345609192	6.322628947	4.383448149	3.813949558	8.604188681	5.730917982	5.642265284	3.606721492	5.106300996
CNOT6L	31.60315068	45.04709528	51.40439739	52.70906375	51.95235636	49.48541897	67.32802085	54.21650511	39.66178161	40.35723677	56.91613775	54.19671801	52.1511863	40.61936759	42.29873908
ZNF480	2.32917897	4.187506056	5.032594169	6.250643138	5.058946	4.928822085	3.908589751	5.075594093	5.171571536	3.501433955	6.273370582	5.693151366	4.444694201	4.786214884	4.180788838
MED27	19.57234997	19.26858951	20.43940925	21.54171128	19.85162104	15.61508711	18.41419982	16.73680154	17.41583918	14.47732994	14.80619048	11.83620222	16.53782052	11.34075972	12.23854394
GMIP	124.8005529	89.81024854	62.77571708	44.46546164	72.64186551	52.59588443	54.7604755	58.4394179	68.50934149	76.00353861	49.20630347	58.50858364	56.04415852	79.48975489	75.11627373
MED26	3.632786776	4.274320206	3.547684572	3.087137958	2.942825905	2.699853738	2.837064171	2.963018401	3.850055508	2.500240275	3.745401438	5.051624842	4.997099461	3.870035845	3.171448454
PGM2L1	1.445958285	2.803777439	2.667047098	3.364338547	3.142913221	1.494983292	1.203131004	0.791017899	0.832090094	1.400023245	2.263377513	1.126010388	1.725593789	1.304420717	1.548257958
MED29	21.62798789	21.29977412	18.82623369	17.16239407	16.05143544	15.58791086	15.72027127	16.47237348	22.66711117	13.66054152	15.07534887	13.33683699	18.57254238	14.36093516	16.16184466
MED28	12.98617072	9.902620575	8.411437552	9.250804381	9.800268318	8.831847887	7.500697961	8.720827947	6.689273271	7.431086018	10.75689706	8.078729787	10.46096473	10.13528314	10.11666247
MED23	19.8438282	23.10515223	25.69464441	28.23607041	25.19473869	22.27138155	22.09261887	20.41724965	17.74589871	15.52985395	26.08382709	21.78842255	19.90348702	19.07658597	19.44324796
MED22	8.38893894	7.345090824	6.149356581	6.206221131	5.667154001	5.282753459	6.481693413	6.374132601	6.57884734	6.828860791	6.933326965	6.323988577	7.614156191	6.200800007	6.249050874
MED25	10.16035452	8.701182172	4.990394719	3.234883489	5.377145608	2.111177133	1.872252305	2.731073091	2.984700119	7.117354807	1.647546815	2.203535095	4.654576961	4.029527126	4.742971271
MED24	2.981773332	2.643054939	2.716052682	3.120305292	2.210473101	2.795412775	3.400914535	3.234123087	3.530911142	3.380486241	3.381296521	2.813408605	3.796937723	3.412643923	2.999309068
MED21	10.97216539	12.7739067	10.74804963	16.28607937	11.0460454	28.45214983	20.05723688	18.37443753	18.7856231	15.79437447	17.84359651	26.28661473	13.70677435	20.94672867	14.31063458
MED20	7.781178814	5.613468117	4.471281241	5.865670053	5.356803406	6.942679042	6.454212423	6.075512368	6.064527452	5.557247984	5.129562098	5.470321975	4.765178955	5.64884324	5.540976385
ZNF474	0.043951917	0.091935331	0	0.04364528	0	0	0	0	0	0	0	0	0	0	0.093894463
ZNF473	4.143038485	3.8813956	4.800470638	2.975041504	3.475183476	3.262471692	2.509451684	2.602108827	2.510064005	2.809237999	2.665823008	2.807517059	3.9095834	3.306139582	2.854157566
ZNF471	0.219584635	0.28706919	0.253429815	0.28619413	0.712637904	0.214955028	0.156444279	0.149609915	0.073532264	0.135182945	0.200425586	0.073208106	0.186983847	0.180655112	0.400688359
ZNF470	0.734896878	0.889959218	0.93040095	0.854598801	0.89150326	0.526793738	0.19289838	0.639061969	0.325659249	0.882625134	0.683782897	0.916996099	0.769669566	0.516215994	0.867609421
TSR3	12.35710104	12.29721962	11.35479746	10.18855708	9.285587529	19.17601255	29.13285419	24.84963666	30.83989276	27.78623992	14.85148757	26.18902681	23.7368698	23.22171529	14.98579809
ZNF469	0.518452015	0.659468384	0.619641333	0.918354251	0.378649943	0.925585162	0.683841028	0.854453251	0.777575878	0.588891786	0.969319498	0.485844627	0.602874088	0.543098369	0.932952123
ZNF468	3.484220034	3.172436887	3.505834901	3.777409658	3.509852628	2.891906253	2.441465908	2.653192015	2.522554899	2.244922633	3.18848778	2.886275506	2.5807723	2.709885021	2.516140089
ZNF467	38.16900901	29.09390066	17.47275288	13.11887094	28.43297887	10.99060047	11.37721208	11.06578121	22.85613515	17.82018766	11.07039803	12.24979041	10.45003069	22.41008828	29.7987508
ZNF462	0.015187236	0.087360688	0.125464193	0.180975357	0.177036286	0.067224858	0.097382065	0.118996723	0.046498255	0.099730366	0.151753837	0.01800294	0.065342915	0.044425724	0.097333456
ZNF461	1.793602058	2.686418609	2.776213906	3.518199963	2.370027152	2.427754444	1.451398404	2.489335585	2.237241857	1.148727045	3.046573795	2.690479151	2.556439243	1.295468471	1.923719773
ZNF460	41.40586625	46.94367524	43.46903381	53.06439272	47.70636595	30.33099304	30.86224111	37.00560429	30.67629671	20.12659227	52.70958468	25.31258503	31.44353448	31.56202875	30.2227124
NUDT22	6.829780702	5.128316339	4.644079221	5.018280626	4.268358228	16.74693894	14.65121592	10.73848686	13.595663	17.13472349	6.98020751	10.80951816	9.167133101	12.14808935	7.500100994
NUDT21	10.47537923	11.33190199	16.04652548	16.00711553	19.0207533	14.90598893	18.33506786	18.25846224	15.68901122	11.48877485	23.89070295	15.80915559	19.28376914	17.66522696	23.21356889
TSR2	16.50620849	17.58056446	17.63484923	19.34385006	12.54018394	12.72819868	18.93696044	18.60584354	14.21339348	11.23766835	19.68377853	14.53096587	17.623898	13.84614268	16.89647396
TSR1	4.213819738	4.178821418	4.584908698	5.668140553	3.94953602	1.577680744	1.770197349	2.573612623	1.760437977	1.852081925	4.026006041	3.164200879	2.768844668	2.406323924	3.538627484
ZNF454	0.104910024	0	0	0.034726035	0	0	0	0	0	0	0.026879014	0	0.125381731	0	0
ZNF451	8.449338456	11.2447394	12.88555372	15.80659455	13.70131208	13.84791952	14.79491647	14.4731359	11.93622681	10.36330608	16.67627318	14.54313478	12.00387092	11.6571684	10.69693361
GMNN	1.579073816	2.831132931	3.946381235	3.584130689	3.745172867	4.941380052	2.892908092	3.816786246	3.76983522	3.061424172	2.48524489	1.53757719	2.857771705	4.151699149	2.489871843
NUDT11	0	0.1224648	0.341412996	0.271314435	0.206812258	0.132899458	0.973287581	0.531867952	0.149376862	0	0.150004055	0	0.251898994	0.085631281	0.250149023
NUDT10	0	0	0.044047928	0.090010423	0.144083905	0.246905712	0	0	0	0	0	0	0.357490539	0	0.032273365
NUDT19	7.969295898	6.562825467	6.190196194	7.321727484	5.253324107	3.375834364	4.917752362	3.227911443	6.315967904	3.42013307	5.739588931	4.370074022	8.324467933	5.414944687	6.635651799
ZNF449	1.816393388	1.552637682	2.189719186	2.601520751	2.313542378	3.722705814	2.45132299	2.582228887	1.858186512	2.569054228	2.671451205	3.374651021	2.542383936	3.37191242	2.363040024
NUDT18	11.02662501	9.979904809	6.852563232	8.054343801	7.022312571	16.85908336	21.33955985	24.63327037	26.86180488	22.69737047	11.44993937	20.92609511	17.14448079	21.63262667	6.153295596
NUDT17	2.921356898	1.880207909	2.457060938	4.072523472	2.679073696	3.51971021	2.681722374	2.41146105	2.623064917	1.475672368	1.42499326	0.732552323	2.940848545	1.972051703	2.800400956
ZNF446	2.250198898	2.491834043	2.039947851	2.196945434	1.643155526	1.983044565	1.428030722	1.777916912	2.605219868	3.004955136	2.223734703	1.658709595	2.345786995	2.281674436	2.585330553
NUDT16	15.08460571	11.51027993	8.340793802	7.719831165	10.72246088	5.627721994	4.802703326	4.728244806	6.061908167	5.45288652	6.962800263	5.510386305	4.31156181	7.19606104	10.24191029
NUDT15	3.5940434	3.202005048	4.312413912	4.80268672	2.633159691	2.779866453	1.296104128	2.690585103	0.88301804	1.689954344	2.762491266	1.840903543	3.277208313	2.595876765	3.75998544
ZNF445	8.5389788	6.350991678	5.700498849	6.867779505	6.283537454	2.136504393	1.518274693	1.710744207	2.004939715	1.490099878	3.147056619	1.888756973	3.26850658	2.658717177	4.1134542
ZNF444	1.86463232	1.788757508	1.812238481	2.451804831	2.221281926	1.506230576	1.988120385	2.321825132	2.62805468	4.180026975	1.680318943	2.728619179	2.323776049	2.068919878	2.060386175
NUDT14	2.089184201	1.981743798	2.455465074	3.087789696	2.265436152	6.120935636	7.130717591	10.55984124	9.483013917	8.837648542	4.070543234	10.2228344	3.414309433	9.735418517	4.151742664
NUDT13	0.812369514	1.004104487	0.717766314	1.356725922	1.173932332	0.427481835	0.815549582	0.75476303	0.565273807	0.50921233	0.936617942	1.400701538	0.741408384	0.378054801	1.709169746
ZNF443	2.164101094	4.102326129	3.97653749	5.372507317	4.300012219	2.625066012	3.469107851	2.23474376	2.614067963	2.442524541	2.703015316	2.685573633	2.909694155	3.115759313	2.287505145
NUDT12	0.346060079	0.316689875	0.357357237	0.429557175	0.320885748	1.207767055	1.109485817	0.736817534	1.225070746	1.164646301	1.196965443	1.948542141	0.496306568	2.325116083	0.80089534
ZNF442	0.11336905	0.326063228	0.289231743	0.3940234	0.270313601	0.299160342	0.040385201	0.376554252	0.336251433	0.502512605	0.315878535	0.2015814	0.335341255	0.331627307	0.222007734
ZNF441	1.588100896	1.906999783	2.191356581	3.504491728	2.597131608	6.74252021	3.757535487	4.555183526	5.267422062	4.338820193	6.103313686	7.065312024	4.681724247	5.075655293	2.624773451
ZNF440	2.940299162	3.075148858	3.350383949	4.012907487	3.960099164	1.548577488	1.114492055	1.884895501	1.674057456	1.750096456	2.415865838	1.287719987	1.308683275	1.906618371	2.196928836
ZNF439	1.197818474	2.094155132	2.467326874	3.071296677	2.576593968	1.497473421	0.636859964	1.059726721	0.752621853	2.406682198	1.745169129	1.610625192	1.871705795	1.189743615	1.667740224
ZNF438	15.64228862	8.921389895	7.14550916	5.437688471	11.67517477	6.596323044	4.476425551	5.053805045	6.195166444	7.993997686	6.221178256	6.866103655	4.31776246	8.870573869	8.202683702
ZNF436	7.587950293	5.697039063	6.01514973	5.851210318	6.581122033	3.36306436	3.201363954	2.844894104	3.309554584	4.342548971	4.089147428	4.246125695	4.924418857	5.239066812	6.565557531
